epoch,loss
3,0.0010079756102641113
4,0.0009737276586747612
5,0.0009747375224833377
6,0.0009659768775236444
7,0.0009596248064553947
8,0.0009591468110556889
9,0.0009628149800846586
0,0.0015151726047406555
1,0.0015000275125203189
2,0.0014767710026717396
3,0.001466643519961508
4,0.0014614797155445558
5,0.0014518200032398454
6,0.0014461715145444032
7,0.0014381575001607416
8,0.0014341988162414054
9,0.0014393534047485446
0,0.00318089930806309
1,0.0031564980345137883
2,0.003127238465822302
3,0.0031143707965384237
4,0.003097730237641372
5,0.0030978868089732714
6,0.003089104109676555
7,0.003087499884713907
8,0.0030845821238472126
9,0.003083373376284726
0,0.0026600801556924125
1,0.002632882107718615
2,0.002604636421892792
3,0.0025905910279107047
4,0.002581406090030214
5,0.002569870812294539
6,0.002562226542067947
7,0.002559739132266259
8,0.0025663335782155627
9,0.002547263338783523
0,0.0006568854332726914
1,0.0006354375400405843
2,0.0006319370818346215
3,0.0006256407032196876
4,0.0006121486567280954
5,0.0006131816385277489
6,0.0006065269276405161
7,0.0006094793611737259
8,0.0006021731396685936
9,0.000604312257564743
0,0.0007540085789514706
1,0.0007357148824667092
2,0.0007150464480218943
3,0.0006943104763195151
4,0.0006824702945777972
5,0.0006744092661392642
6,0.0006826367116445908
7,0.0006685558687422599
8,0.0006714922574246884
9,0.0006642302378168097
0,0.0017778505898604635
1,0.0017124205992331554
2,0.0016867185404407792
3,0.001665825194777426
4,0.0016775412404967938
5,0.001659875414588896
6,0.0016527501029486302
7,0.00165665420172445
8,0.001656608682424121
9,0.0016576537282162462
0,0.007251709408592433
1,0.006508754657716054
2,0.006454178247622622
3,0.00630534385345527
4,0.006192762506543659
5,0.0061739834636682644
6,0.006108731300628278
7,0.006161138146126177
8,0.006137094853329472
9,0.0061456082403310575
0,-5.593780019808037e-05
1,-8.655067404106376e-05
2,-0.0001232049371537869
3,-0.00015327060646086466
4,-0.00014430897863348946
5,-0.0001597946338733891
6,-0.000145328162034275
7,-0.00015502428368563415
8,-0.00016477773488077219
9,-0.00015255588823492872
0,0.009796516362257535
1,0.008734784645639593
2,0.008396897554121097
3,0.008697906200723082
4,0.0084419123072621
5,0.008130848194923601
6,0.00804432786662801
7,0.007849557980080135
8,0.00790976948746902
9,0.007792397120283567
0,0.001094290070795978
1,0.0010357916471548378
2,0.0010330015506951895
3,0.0010251603216602234
4,0.001019404038288485
5,0.0010073097178064927
6,0.0010112307759300165
7,0.0010013498886110028
8,0.0010076534781546798
9,0.0009988368567519501
0,0.006851248142993427
1,0.0063703657669975655
2,0.006152196167022339
3,0.006051163823940442
4,0.005914758427024935
5,0.005809739318010543
6,0.005745069047407014
7,0.005752568618845544
8,0.005715384624636499
9,0.005757038898082101
0,0.004506384812884789
1,0.004608815188476001
2,0.004003965517767938
3,0.0037141636080377793
4,0.0035909501384594478
5,0.003821414440153603
6,0.003811945405232109
7,0.003608675702707842
8,0.0035675647341122385
9,0.0035164083865311113
0,0.0009925521912919066
1,0.0007503382894356037
2,0.000753345701014041
3,0.0007679609443584923
4,0.0006743721760358312
5,0.0006996065831117448
6,0.0006644410077569773
7,0.0006827107254139264
8,0.0006079689665057231
9,0.0006715324616379803
0,0.0006881857316329842
1,0.0006606657143493067
2,0.0006219196520760306
3,0.0006084767883294262
4,0.0005972977155579429
5,0.0005914766556998075
6,0.0005952328074272373
7,0.0005987950603412173
8,0.0005846471942732023
9,0.0005784634295196156
0,-0.0013072706442471826
1,-0.0013746317554250709
2,-0.0013938315473751572
3,-0.0014125822931418952
4,-0.00140163291234785
5,-0.0014176744366523053
6,-0.0014195048015608336
7,-0.0014333555141092802
8,-0.001430004512258165
9,-0.0014367620228767919
0,0.0004735785469165421
1,0.0004478788523556432
2,0.0004430362200764648
3,0.0004406870807542873
4,0.0004403533180266095
5,0.0004335451105816901
6,0.0004303733303459012
7,0.00042990522115360363
8,0.00042622546766324376
9,0.000421527851585779
0,6.686585857096361e-05
1,4.8458112132721e-05
2,4.1651192304925644e-05
3,4.152782776145614e-05
4,3.723547297340701e-05
5,3.201547656317416e-05
6,2.6751058612717316e-05
7,3.367429371792241e-05
8,3.040179876734328e-05
9,2.944049856523634e-05
0,4.250248821335845e-05
1,2.0787857010873267e-05
2,7.018886776677391e-06
3,1.3566576626544702e-06
4,7.040719083306612e-07
5,-1.4889656085870229e-06
6,-2.957963260996621e-06
7,-5.856165444129147e-06
8,-1.0212909046458662e-05
9,-1.280225342270569e-05
0,-0.0010157763495044492
1,-0.0010467148886164068
2,-0.0010479314871645329
3,-0.0010673496267372684
4,-0.0010699067465793632
5,-0.0010784803930619091
6,-0.0010607180981878628
7,-0.0010762975452962564
8,-0.0010669199209587532
9,-0.0010694540324038826
0,-0.0004838207655666338
1,-0.0005099726008666039
2,-0.0005221589253778802
3,-0.0005221395354055858
4,-0.000526375546314739
5,-0.0005353048891265644
6,-0.0005381245603075513
7,-0.0005326130526555062
8,-0.0005361075634482404
9,-0.0005364819783153507
0,0.01342159457544767
1,0.012862797208072152
2,0.012089214002116933
3,0.011162514510033361
4,0.011115470653749071
5,0.010814488676260225
6,0.010756876112282043
7,0.010622793783113593
8,0.010601068648611545
9,0.010565589949692367
0,-0.0010606257574181654
1,-0.0010926459140137013
2,-0.001108072934584925
3,-0.001113668560719816
4,-0.0011229133847336925
5,-0.0011241998213336046
6,-0.0011319882937641523
7,-0.0011377962860024127
8,-0.0011412800536163559
9,-0.0011326356889185263
0,-0.0019772870273300214
1,-0.0020237659555277787
2,-0.0020382884449645644
3,-0.0020416195256984793
4,-0.002046145678832545
5,-0.0020594200941559393
6,-0.0020544401013466995
7,-0.0020611260915757157
8,-0.0020638901441998314
9,-0.002052484659543552
0,-0.0002104622885781282
1,-0.000260436130247399
2,-0.00027698494523065165
3,-0.00028580418461388035
4,-0.0002989752704252169
5,-0.00030299213767648325
6,-0.0003018132169927412
7,-0.0003142043642583303
8,-0.00030832603169983486
9,-0.00030588636445827433
0,0.0006829650519648567
1,0.0006491799922514474
2,0.0006369009570335038
3,0.0006248429463084904
4,0.0006093614720157348
5,0.0006146890646050451
6,0.0006034106222614355
7,0.0006004310675962188
8,0.0006197581169544719
9,0.0006114776510912634
0,-0.0009474885609961348
1,-0.0009957604859209823
2,-0.0010223036556453735
3,-0.0010294401031387679
4,-0.0010470915603946196
5,-0.0010490957370166143
6,-0.0010560591917965212
7,-0.0010600552027426602
8,-0.0010427818028801994
9,-0.0010525364668865222
0,0.0011154706735396758
1,0.0010820538564075832
2,0.0010694514157876256
3,0.0010604144144963357
4,0.001053480717473576
5,0.001069002362783067
6,0.0010494449638827064
7,0.001033766213367926
8,0.00102614262368661
9,0.0010342943273826677
0,0.00026521107747612405
1,0.0002200146277573367
2,0.00022493678829960118
3,0.00021168977912111586
4,0.00019280372725916095
5,0.00020057097890457953
6,0.0001861488872236805
7,0.0001825522149374592
8,0.00017182675128424307
9,0.00018968242557093618
0,1.5382039009637083e-05
1,-3.745275171240792e-05
2,-5.4823850632601534e-05
3,-6.309685022642952e-05
4,-7.066032230795827e-05
5,-6.528924495796673e-05
6,-8.063755990406207e-05
7,-7.872810192566249e-05
8,-7.536215662184986e-05
9,-8.325104636242031e-05
0,-0.0008179780895716249
1,-0.0008944226556195645
2,-0.0009035918992594816
3,-0.0008928392962843645
4,-0.0008911469376471359
5,-0.0009332811973763455
6,-0.0009311088238064258
7,-0.0009506784249424527
8,-0.0009372757967867074
9,-0.0009428587391084875
0,-0.0022524123505718308
1,-0.0023179278268798953
2,-0.0023184009251053794
3,-0.0023488706756324973
4,-0.002345593353311415
5,-0.0023297131974686636
6,-0.0023624943278264254
7,-0.002379816020038561
8,-0.0023737708797852974
9,-0.002364422231039498
0,-0.0010862824335617915
1,-0.001112408829612832
2,-0.001126718682826322
3,-0.0011297029413981363
4,-0.0011443362200225238
5,-0.0011539385832293192
6,-0.0011499019456095994
7,-0.0011633510632691468
8,-0.0011450527922534093
9,-0.001142614316449908
0,-0.0027403827152738813
1,-0.002766851641354151
2,-0.002776559613266727
3,-0.0027709833666449413
4,-0.0027860430454893503
5,-0.002771185256278841
6,-0.0028056741175532807
7,-0.0028003927691315766
8,-0.002802156359393848
9,-0.002806029329804005
0,-0.002088918509798532
1,-0.0021111047717568
2,-0.002123978851159336
3,-0.0021592710309050744
4,-0.0021576407252723584
5,-0.0021573029316641623
6,-0.002167186610677163
7,-0.0021457104812725447
8,-0.0021716761048082844
9,-0.002170001631384366
0,0.007704540623308276
1,0.00671143864883561
2,0.00636251749801886
3,0.0059591880744847
4,0.0056458643412042875
5,0.005452772300486686
6,0.0052693720572278835
7,0.005200296160182916
8,0.005187338807445485
9,0.005214287222770508
0,-0.00022824037523605512
1,-0.00027285064516036073
2,-0.00030191614723662497
3,-0.00030870378941472154
4,-0.00031200291277855285
5,-0.000304927040815528
6,-0.0003203236683475552
7,-0.0003254112280046684
8,-0.00032741657150836545
9,-0.00033115572568931384
0,-0.0033358569598931354
1,-0.003376625438249903
2,-0.003414130573219154
3,-0.003451402655628044
4,-0.0034380017350486014
5,-0.0034700923642958514
6,-0.00345700104298885
7,-0.0034704787613009103
8,-0.0034677541352721164
9,-0.0034644310871954076
0,-0.0014507640908050234
1,-0.0015109800724530942
2,-0.0015220471059365082
3,-0.0015188142760962364
4,-0.0015165122558755684
5,-0.0015265477350112633
6,-0.001540481012852979
7,-0.0015348881270256243
8,-0.0015507059251831379
9,-0.0015574638100588345
0,-0.00042287117958039744
1,-0.00046065710739640053
2,-0.0004767315672324912
3,-0.0004848741873502149
4,-0.00048307621909771115
5,-0.0005011321129586577
6,-0.0004997081068722764
7,-0.0005042071375100932
8,-0.0005068093632871751
9,-0.0005036000452491862
0,0.000254304336522182
1,0.0001912165562316659
2,0.0001620719717720931
3,0.00016735998269723495
4,0.00015412041375384433
5,0.00014816861494182376
6,0.00014727680036230595
7,0.00015060603527672356
8,0.00013243453213362955
9,0.0001155992513304227
0,-0.0002739885262599273
1,-0.0003244212871322816
2,-0.0003336627773933287
3,-0.00034284236971870996
4,-0.00033808314310590504
5,-0.0003472161988611333
6,-0.0003543317661751644
7,-0.0003699966937347199
8,-0.00037805493775522336
9,-0.0003621117480179237
0,0.008787411279627122
1,0.008540127018932253
2,0.008313343501868076
3,0.007944909862999339
4,0.00784054533323797
5,0.007665682613151148
6,0.007677341225644341
7,0.00757056483598717
8,0.007587421863718191
9,0.007453162982528738
0,-0.0005253461417851213
1,-0.0005822275879836525
2,-0.0006128110462668701
3,-0.0006056498627913243
4,-0.0006209610694440926
5,-0.0006496670957858441
6,-0.0006640778583459905
7,-0.0006592900317627937
8,-0.0006746362214471446
9,-0.0006743400704181113
0,-0.0013889799156459048
1,-0.0014555433922396332
2,-0.001478373374311559
3,-0.0014964666706873686
4,-0.0015181244471023092
5,-0.0015044691494949802
6,-0.0015059396555443527
7,-0.0015206658326860634
8,-0.0015362030444521224
9,-0.0015325209897127934
0,-0.0012791611761713284
1,-0.0013582475658040494
2,-0.001395993489495595
3,-0.001399700361162104
4,-0.0014041235044714995
5,-0.001421350138116395
6,-0.0014150812271509494
7,-0.0014015674287293223
8,-0.0014241768981264613
9,-0.0014469486559391953
0,-0.0022996433017397067
1,-0.0023537903362012003
2,-0.0023853580933064222
3,-0.0023876622626630706
4,-0.002395757916929142
5,-0.0024075473102129763
6,-0.002424660873657558
7,-0.0024089714424917474
8,-0.0024083952339424286
9,-0.00242909716507711
0,-0.00022513641943078255
1,-0.0002714913525778684
2,-0.0002711045967771497
3,-0.0003042930702576996
4,-0.0003178835222570342
5,-0.0003165699740748096
6,-0.000304969156786683
7,-0.0003268424297857564
8,-0.00033035316027962836
9,-0.00033750611646610196
0,-0.0008243295469583245
1,-0.0008915452845030813
2,-0.0008970810549726593
3,-0.0008862562890499248
4,-0.0009012207847263198
5,-0.0009213395169354044
6,-0.0009211963933921652
7,-0.0009444159118174866
8,-0.0009724895189719973
9,-0.0009581817939761095
0,-0.001621935536604724
1,-0.0016928709655985585
2,-0.0016987098915706156
3,-0.001718824416911957
4,-0.0017157005304397899
5,-0.0017145709957731015
6,-0.0017037348625308368
7,-0.0017429907002224354
8,-0.0017275846639677184
9,-0.0017377561971443356
0,0.005619764015136752
1,0.005364420623664046
2,0.004626242520316737
3,0.004384328463402198
4,0.004289206146495417
5,0.004233759180351626
6,0.004136046953135519
7,0.004306539894969319
8,0.004206669611448888
9,0.0041072840731430915
0,-0.0017912168359544012
1,-0.0018763632706395583
2,-0.0019029475124625606
3,-0.0019077766701229848
4,-0.0019115011764370138
5,-0.0019293897375973756
6,-0.0019273716143288766
7,-0.0019431786213317537
8,-0.001940143944011652
9,-0.001950190448496869
0,0.0004974830153514631
1,0.0003543963175616227
2,0.0003298330816505768
3,0.0003353319516463671
4,0.00031874814976617927
5,0.0002922641390341596
6,0.00033509123386465944
7,0.0002932590105046984
8,0.0003394769619262661
9,0.00029946201721031684
0,0.012926117880851962
1,0.013022601364355069
2,0.013081782504741568
3,0.012488375272369012
4,0.012496801284214598
5,0.012168659650342306
6,0.011909281533007743
7,0.011863921223266516
8,0.011764157810830511
9,0.011749886158213485
0,-0.0009684207852842519
1,-0.0010423978046674165
2,-0.001066736825123371
3,-0.0010882451931593096
4,-0.0010860572294859594
5,-0.0010868196668525343
6,-0.0010988368085236289
7,-0.0011005346232195734
8,-0.001102569963222777
9,-0.0011064777722822328
0,0.011351648805430159
1,0.011277058685664088
2,0.010963072072627256
3,0.011022639981092652
4,0.010645044327247888
5,0.010804066630953457
6,0.010609918092086446
7,0.010469167238625232
8,0.010271829502016772
9,0.010382015498180408
0,0.006903325833263807
1,0.007026682436844567
2,0.006704247080961068
3,0.006443526363000274
4,0.006397308387931844
5,0.006462821567765786
6,0.006422487007512245
7,0.0064287843524653
8,0.006807843309161399
9,0.006178685412123741
0,0.0009815124781198392
1,0.0009313496448157821
2,0.0009151704762189183
3,0.0008945850677264389
4,0.0008815951555334323
5,0.0008788459012976091
6,0.0008801221115390945
7,0.0008625998734714813
8,0.0008707618935659411
9,0.00085697446775157
0,0.006325440357613843
1,0.005982204562315019
2,0.005793173386337003
3,0.005931945115662529
4,0.005746370048655081
5,0.005592865294602234
6,0.005649844204526744
7,0.005623426081001526
8,0.0055415186907339375
9,0.005667664598149713
0,0.004545189167401986
1,0.004244863776875718
2,0.004198039758193772
3,0.004084365575181437
4,0.004002464623226842
5,0.003957547993195476
6,0.003915956364835438
7,0.003919906878763868
8,0.0039181637121146196
9,0.003825143330686842
0,0.007967588626343058
1,0.007233400748191343
2,0.007298633365280693
3,0.007141903079173062
4,0.006883630259835627
5,0.00715561880133464
6,0.007092973315593554
7,0.007060886609906447
8,0.00672680657953606
9,0.00674594823976804
0,0.004590307156831841
1,0.00452353188120469
2,0.0042576289270073175
3,0.004201776097033871
4,0.0040847824875527294
5,0.00397917390546354
6,0.003948414729165961
7,0.004110181935175206
8,0.003948889085222618
9,0.0038704050548403757
0,0.01014079136075452
1,0.009522293679765426
2,0.009632631270505954
3,0.009235125773557229
4,0.009139250050793635
5,0.009096077395952307
6,0.009064200290595181
7,0.00899836443568347
8,0.008960773500803043
9,0.008906690767616965
0,-0.004102070919543621
1,-0.0044137927943666
2,-0.004374178879515966
3,-0.004458218209038023
4,-0.004567274321743753
5,-0.004524925156147219
6,-0.004597925184498308
7,-0.004530277214144007
8,-0.004541252643321059
9,-0.004615893030859297
0,0.023492730979342014
1,0.022801912484283093
2,0.022669473532005213
3,0.022111506783403456
4,0.021795723980176263
5,0.02177217823918909
6,0.0218845717899967
7,0.021506017190404236
8,0.0217776189383585
9,0.021418285556137562
0,-0.004957599976478377
1,-0.0051406165894150035
2,-0.005221630630330765
3,-0.005224437740253052
4,-0.00526437208554853
5,-0.005291744510032004
6,-0.005331152809958439
7,-0.005301261717249872
8,-0.005317971772456076
9,-0.005333077999239322
0,0.0022160176558827516
1,0.0017205187923536869
2,0.0017268756419070996
3,0.0016045793636294547
4,0.0014469608413492097
5,0.0014947237450542161
6,0.001425463688065065
7,0.0013468354700307827
8,0.0013976538903079927
9,0.001253739054845937
0,-0.0035786965054285247
1,-0.0038346576502590324
2,-0.003885399461069028
3,-0.003959466441301629
4,-0.003969110730395187
5,-0.0039982778962439625
6,-0.003987544647316099
7,-0.003999355263658799
8,-0.003994976275862427
9,-0.004036029627968674
0,-0.0016661040135659277
1,-0.0016925521895245765
2,-0.0017099078411320079
3,-0.001715652882012364
4,-0.0017321336481472827
5,-0.0017409948050044477
6,-0.0017473596117270063
7,-0.001752587783812487
8,-0.0017542867026349995
9,-0.0017560858850629302
0,-0.0014899471016178722
1,-0.00160777432120085
2,-0.0016158095313585363
3,-0.0016406720224040328
4,-0.0016952443238551496
5,-0.0016971213908618665
6,-0.0016931971083522512
7,-0.0017090634291889728
8,-0.0017562653665663674
9,-0.0017293669643549947
0,-0.003217535256226256
1,-0.0033124387700809166
2,-0.0033389043528586626
3,-0.0033567532354936702
4,-0.0033732247466105036
5,-0.003371067432453856
6,-0.003388407838428975
7,-0.003398393330826366
8,-0.003410792662180029
9,-0.0034093202302756254
0,0.01282221880137513
1,0.012513738343841396
2,0.012369862670311704
3,0.012376216851407662
4,0.012604692710738163
5,0.012182306312752189
6,0.0120524660742376
7,0.012099639046937227
8,0.012007341400021687
9,0.01194295873210649
0,0.0030951633907534415
1,0.0026629351086739916
2,0.0025327483781438787
3,0.0024135395578923635
4,0.0023967044689925388
5,0.002328434919945721
6,0.002396017633145675
7,0.0023683874187554466
8,0.0022415528510464355
9,0.00224766965584422
0,-0.0041428646127315005
1,-0.004268695465725614
2,-0.004272697027772665
3,-0.004291299934266135
4,-0.004289785152650438
5,-0.0043120741938764695
6,-0.0043066449943580665
7,-0.004328517425165046
8,-0.0043250195303699
9,-0.004328080918639898
0,-0.003873291196214268
1,-0.00391345930256648
2,-0.003931188915885286
3,-0.003955506923375651
4,-0.0039658480363868875
5,-0.003964448558690492
6,-0.003979098288255045
7,-0.003978534045018023
8,-0.003979231503763003
9,-0.003987148364103632
0,0.0028371692169457674
1,0.002586811864603078
2,0.0024947741239884635
3,0.0024750408683757996
4,0.0024059769184532342
5,0.0024364358232560335
6,0.0023609066838616855
7,0.002361357994232094
8,0.002358137982810149
9,0.002321300374205748
0,0.0002523730399843771
1,0.0001808330216590548
2,-4.9916738134925254e-05
3,-6.547535849676933e-05
4,1.3596236385637894e-06
5,0.00019308393348183017
6,-0.00020638540809159167
7,-0.0001767034591466654
8,-0.0002002369801630266
9,-0.0002598021728772437
0,0.0016414098336099414
1,0.0012726986096822657
2,0.0011687772184814094
3,0.0011530282863532193
4,0.0011528919603733812
5,0.0011580280670386855
6,0.0010485992443136638
7,0.0010559050115261925
8,0.0010109156683029141
9,0.0010899616208916996
0,0.006613013330934336
1,0.006029858810506994
2,0.005881775789021049
3,0.00583704075870628
4,0.005669572774422704
5,0.005594379605099675
6,0.005522887389815878
7,0.005480015886860201
8,0.005462957633426413
9,0.005292397463563248
0,0.001943931993082515
1,0.0014213109679985791
2,0.0014674197918793652
3,0.0012180483172414824
4,0.0012578736514115008
5,0.00117601305100834
6,0.0011765429990191478
7,0.001109521842408867
8,0.0011200252920389175
9,0.001031697282087407
0,0.004429584143508691
1,0.003696106970892288
2,0.0035946558746218216
3,0.0035232587360951584
4,0.003457491344306618
5,0.003336044326715637
6,0.003160795562507701
7,0.00288435144466348
8,0.003127256284642499
9,0.0030149345766403712
0,0.0016627938639430795
1,0.001331565454165684
2,0.00126474395437981
3,0.001265990413230611
4,0.0011337428159094998
5,0.001153808680101065
6,0.0010590414203761611
7,0.00113921392676275
8,0.0010179412165598478
9,0.0009965868866856908
0,-0.0035105596734865685
1,-0.0036755242972503765
2,-0.003780352749345184
3,-0.003720639792845759
4,-0.003859869633743074
5,-0.0038366721173588303
6,-0.0038246402646109345
7,-0.0038762422373110894
8,-0.0039212776955537265
9,-0.003878002789861057
0,-0.002821250358465477
1,-0.0029621845642395783
2,-0.0030422406234720256
3,-0.0031228293610183755
4,-0.0031712356194475433
5,-0.0031974804969649995
6,-0.003231941220292356
7,-0.00322614823380718
8,-0.0031450619899260346
9,-0.00326777848022175
0,-0.004015831873402931
1,-0.004116207863262389
2,-0.004186231326457346
3,-0.004209417932543147
4,-0.004215153339828248
5,-0.004242612312737037
6,-0.004236820783262374
7,-0.004240750424287398
8,-0.004250449763276265
9,-0.004268335926099098
0,0.0029933722271380248
1,0.002823697168423678
2,0.0026687269782996736
3,0.002723697305555106
4,0.002582987362984568
5,0.002554810389483464
6,0.002581562195700826
7,0.0025704857926029945
8,0.002585535399703076
9,0.0024444989539915696
0,0.010329578553864849
1,0.009901012443151558
2,0.009656039235778735
3,0.009268345302189118
4,0.00919108899688581
5,0.009080408744921442
6,0.008859689496603096
7,0.00897572968278837
8,0.008717571705346927
9,0.008817439767881297
0,-0.000594743704823486
1,-0.000806482402367692
2,-0.0008414812782575609
3,-0.000976333320068079
4,-0.0010099114924742025
5,-0.0009537616397210513
6,-0.0010400607566225517
7,-0.0010038284840447886
8,-0.0011010869375240873
9,-0.0010947848077194067
0,0.008691405233548721
1,0.008041931803745683
2,0.007804902917996515
3,0.007560472615296021
4,0.007664492764888564
5,0.007464350303052925
6,0.0075423275302455295
7,0.0074197475441906136
8,0.007295701507246122
9,0.007337149301747559
0,0.008697522531292634
1,0.008588622295064852
2,0.007894444213889074
3,0.00832075193466153
4,0.008140789206663612
5,0.007757131654216209
6,0.008030998491449282
7,0.00785840064236254
8,0.0075854992610402405
9,0.007616974382472108
0,0.0008659073464514222
1,0.0005020763346692547
2,0.00037559477459581103
3,0.00015540391905233264
4,0.00018429482224746607
5,7.685455420869403e-05
6,4.860964781983057e-05
7,-3.273349648225121e-05
8,3.398468288651202e-05
9,1.1694546628859825e-05
0,-0.0024405571493844036
1,-0.0026934724101010943
2,-0.0027545605080376845
3,-0.002868263363779988
4,-0.0029938383886474185
5,-0.0030455716369033325
6,-0.003052299660339486
7,-0.0031068117914401228
8,-0.0030703198208357207
9,-0.0032344271130568814
0,-0.010943499575660098
1,-0.011358523544004129
2,-0.011463462225947296
3,-0.01178682322097302
4,-0.011558077872905415
5,-0.011816219430329511
6,-0.011847906909679295
7,-0.01178040411832626
8,-0.011741462330974173
9,-0.011877231783728348
0,-0.004401799447805388
1,-0.004871591376286233
2,-0.0050333391736785416
3,-0.0050178354322270025
4,-0.005131649815666606
5,-0.005205224184464896
6,-0.005081581821286818
7,-0.005277182499412447
8,-0.005304932028593612
9,-0.005228186506428756
0,-0.002254773025015311
1,-0.002375764010594139
2,-0.0024187183867070416
3,-0.0024396434828304336
4,-0.002465597079208237
5,-0.002464188451995142
6,-0.002480004836797889
7,-0.0025206642185366945
8,-0.0025089238442888018
9,-0.0025149715947918594
0,-0.0014077509131311672
1,-0.0014474370054813335
2,-0.001460974753172195
3,-0.0014750630771231954
4,-0.0014861567196930991
5,-0.0014938865870135487
6,-0.0014997427178968792
7,-0.001504656673205318
8,-0.001493072299126652
9,-0.0015000828143456602
0,0.0067935631623186055
1,0.006356808149575954
2,0.006281428430156666
3,0.006193557763253921
4,0.006136960288131377
5,0.006078807127778418
6,0.006079842420149362
7,0.006006496918416815
8,0.0059903277669945965
9,0.005937862533755833
0,0.0038861858238306013
1,0.0034382351814201684
2,0.003495252829452511
3,0.0033168508743983693
4,0.003269180170718755
5,0.0031277104435503134
6,0.0031861010302236537
7,0.0031411494264830253
8,0.0032092843612190336
9,0.003126885163510451
0,-0.003066837976803072
1,-0.003249905940492681
2,-0.0033520951083119144
3,-0.003467133595222549
4,-0.0033953393385672825
5,-0.0034503639853937784
6,-0.0035010539832001086
7,-0.0035854891066264827
