epoch,loss
1,6.659743485215586e-05
2,6.453747698742518e-05
3,5.857968079681086e-05
4,5.5797598918161384e-05
5,5.384341483249955e-05
6,5.876720399555779e-05
7,5.590053069681744e-05
8,5.394455843088508e-05
9,5.164171653859739e-05
0,0.0006506044558136637
1,0.00018674406453556003
2,0.00017680519323448607
3,0.00012317881811441111
4,0.00013098758097385144
5,0.00010964230045829026
6,0.00010999228277341899
7,9.552506691079543e-05
8,9.548692059979658e-05
9,8.7450682144663e-05
0,3.673757339583972e-05
1,3.165254031500808e-05
2,2.7423381368407718e-05
3,2.6755648804055454e-05
4,2.755113607122439e-05
5,2.5556664468240342e-05
6,2.4123782793594728e-05
7,2.2467393506531153e-05
8,2.2638229069116278e-05
9,2.3285498315317454e-05
0,0.0005954615086238846
1,0.0001277958716059402
2,7.416456287501205e-05
3,5.8130673323830706e-05
4,5.062172400016607e-05
5,4.75470355638663e-05
6,4.4731910804785e-05
7,4.4681380416022876e-05
8,3.840413492639527e-05
9,3.7312152102231266e-05
0,0.0009858000134954636
1,0.0005575587142629956
2,0.00040544756757299183
3,0.0003651916026683466
4,0.0003059942146137473
5,0.0002483032803866081
6,0.00019843794098051148
7,0.00020741949469993415
8,0.00018120110519248556
9,0.00014664929631180712
0,0.0002549374570435248
1,0.0001160591274356193
2,9.032563207256317e-05
3,7.960625134728616e-05
4,7.468133139809652e-05
5,7.122035788142966e-05
6,6.656393236426084e-05
7,6.404805156989823e-05
8,6.004545952009721e-05
9,6.118880571648333e-05
0,5.295986721876034e-05
1,4.385675771345632e-05
2,3.9821839152409666e-05
3,3.8264814577360085e-05
4,3.457927098793334e-05
5,3.351058589373679e-05
6,3.238815483541657e-05
7,3.169465281871453e-05
8,3.185804641248069e-05
9,3.0206276477429128e-05
0,5.442971598768054e-05
1,4.292005752404293e-05
2,4.762308668659898e-05
3,3.926154772670998e-05
4,3.462522425934367e-05
5,3.4271469900204465e-05
6,3.457619601476836e-05
7,3.3832952738066524e-05
8,3.3124089441116666e-05
9,3.275144723602352e-05
0,3.237039211967385e-05
1,3.01940643225862e-05
2,2.8346249649757738e-05
3,2.8933754407489687e-05
4,3.0467622480045975e-05
5,2.7454276391836174e-05
6,2.6893748071188384e-05
7,2.5659007206968454e-05
8,2.3302324848373246e-05
9,2.5612044595391126e-05
0,2.267072801487302e-05
1,1.9847093625458e-05
2,2.2546987707983135e-05
3,1.8140851395287427e-05
4,1.7820853585703844e-05
5,1.8953833759383087e-05
6,1.8658492280110295e-05
7,1.721035428658979e-05
8,1.850923088397849e-05
9,1.7061400001239235e-05
0,1.9554547208144868e-05
1,2.022598684447985e-05
2,1.9558792828888727e-05
3,2.042989805772777e-05
4,1.9069562597451295e-05
5,1.695922168210018e-05
6,1.635591118542834e-05
7,1.687905420055813e-05
8,1.606512931573434e-05
9,1.7738610196715854e-05
0,3.121804459738087e-05
1,3.1830503587571e-05
2,2.782395552003436e-05
3,3.0096019912662086e-05
4,2.959865227580849e-05
5,2.925908179918224e-05
6,2.8909784958841556e-05
7,2.8692996210111232e-05
8,2.6506564012152012e-05
9,2.7980604556887556e-05
0,2.6978337615446435e-05
1,2.4621558935677967e-05
2,2.3944051406488143e-05
3,2.2337438934982856e-05
4,2.3392594471260963e-05
5,2.2902156899817783e-05
6,2.3361401531474257e-05
7,2.4273518533846072e-05
8,2.1547559782675307e-05
9,2.2291316611244838e-05
0,0.0012976501529919915
1,0.0005129370365466457
2,0.00028592602325261396
3,0.00023296407744055614
4,0.0001840147123175484
5,0.00015476750945708773
6,0.00012897216367946385
7,0.00011430924064370629
8,9.656875249675068e-05
9,8.960270940860937e-05
0,3.3950718545838754e-05
1,3.124929713749225e-05
2,2.7819820360264202e-05
3,2.654499351706363e-05
4,2.6769452091457424e-05
5,2.6269485573493512e-05
6,2.533984275032708e-05
7,2.3812641245513078e-05
8,2.552124894350527e-05
9,2.405518483783453e-05
0,4.0426582216923634e-05
1,3.42473300634083e-05
2,3.5126128608453655e-05
3,3.123474027688644e-05
4,3.132243125492096e-05
5,3.179048297852205e-05
6,3.082747787175322e-05
7,3.088919115157296e-05
8,3.869161002967303e-05
9,2.9079288935918157e-05
0,4.3777128610145155e-05
1,3.6649039941494266e-05
2,3.536910008961058e-05
3,3.428231696034345e-05
4,3.117286973974842e-05
5,3.203780613603158e-05
6,3.054327316931449e-05
7,3.082175550161992e-05
8,2.9981824752667308e-05
9,3.101262439031416e-05
0,4.381954954624234e-05
1,3.422934315722159e-05
2,3.0288060571592723e-05
3,2.909558747887786e-05
4,2.8699411416255316e-05
5,2.7746722565780146e-05
6,2.914556091582199e-05
7,2.8059777832822874e-05
8,3.364445981901554e-05
9,3.1006713186343404e-05
0,4.531838476395933e-05
1,4.142755818747901e-05
2,4.160682823339812e-05
3,3.6646584931077086e-05
4,3.397294523210803e-05
5,3.5312026227529714e-05
6,3.4705208349805616e-05
7,3.222870543595491e-05
8,3.11390299998493e-05
9,3.085417853299077e-05
0,4.0432001185308764e-05
1,3.579443335866017e-05
2,3.646231687071122e-05
3,3.344012077377556e-05
4,3.0735398183878715e-05
5,2.7359625732970017e-05
6,2.7338275913280086e-05
7,2.7396146691671674e-05
8,2.7034092795474862e-05
9,2.6046986533856398e-05
0,3.858918080368312e-05
1,3.234963122622503e-05
2,3.212125676554933e-05
3,3.1456844567401276e-05
4,2.9883163392696588e-05
5,3.0223790815853135e-05
6,3.0137556677800603e-05
7,3.284254268010045e-05
8,2.8402734898236304e-05
9,2.7985376021888442e-05
0,3.0379758072740515e-05
1,2.954003852551068e-05
2,2.7230663988575543e-05
3,3.178024255134915e-05
4,2.8372310396207467e-05
5,2.6628549392171408e-05
6,2.4867971546882472e-05
7,2.46826269290068e-05
8,2.5753730596989044e-05
9,2.760469573104274e-05
0,7.827538649962662e-05
1,6.471796098139748e-05
2,5.890894931326329e-05
3,5.907443755859276e-05
4,6.348775980313803e-05
5,5.584958137205831e-05
6,5.687177201707527e-05
7,5.12323309749263e-05
8,5.099668555885728e-05
9,4.952834308369347e-05
0,4.896029611245467e-05
1,4.228657695648508e-05
2,4.236355499642741e-05
3,3.943990805055364e-05
4,3.877458578926962e-05
5,3.790423539840049e-05
6,3.758829353728288e-05
7,4.013393999002801e-05
8,4.353386970024076e-05
9,3.577813265565055e-05
0,4.3945373704445956e-05
1,3.990621354432733e-05
2,4.030560825185603e-05
3,3.489558014280192e-05
4,3.599018270961096e-05
5,3.5579388679707336e-05
6,3.595539340039977e-05
7,3.746303406160223e-05
8,3.903122990323027e-05
9,3.70440737356148e-05
0,3.626573811743583e-05
1,3.169146532400191e-05
2,3.174785103965405e-05
3,3.387411965150022e-05
4,3.182487466801831e-05
5,2.9627087542394293e-05
6,2.8705781971893884e-05
7,2.7483994017529767e-05
8,2.8524371714411245e-05
9,3.0804402172179834e-05
0,4.7864421730992035e-05
1,4.415118087308656e-05
2,4.0347520780414925e-05
3,4.1101287649780716e-05
4,4.1354980737651204e-05
5,3.896189321039856e-05
6,3.8792799955444934e-05
7,3.944840676695094e-05
8,3.6657914336046815e-05
9,3.698887780956284e-05
0,0.0005057567243511585
1,0.00019109538845896168
2,0.00014258348164730705
3,0.00012764106156737398
4,0.00010502059024020127
5,8.56096611414614e-05
6,8.734098901186371e-05
7,9.470125678490149e-05
8,8.76728715866193e-05
9,7.60574006335446e-05
0,4.639141252482659e-05
1,4.243246257829014e-05
2,4.295253688724188e-05
3,4.002237710665213e-05
4,4.2510012406182796e-05
5,4.0384973658547096e-05
6,3.904140061194994e-05
7,3.712694183377607e-05
8,3.627527365779315e-05
9,3.5675637491294765e-05
0,7.471592505225999e-05
1,6.572808854343748e-05
2,5.7982497196462646e-05
3,5.510836524535989e-05
4,5.616883652237448e-05
5,5.48091562677655e-05
6,5.215296437199868e-05
7,5.4539015195587126e-05
8,5.185131487905892e-05
9,5.541820451071544e-05
0,5.9491541492207034e-05
1,4.963654555467656e-05
2,4.830455486626306e-05
3,4.578730636239925e-05
4,4.578855083536837e-05
5,4.472625289508869e-05
6,4.8209349699845916e-05
7,4.661855473386822e-05
8,4.4790746869693976e-05
9,4.3007003569073277e-05
0,5.1884400477320014e-05
1,4.757020769829978e-05
2,4.727880332211498e-05
3,4.5962858848724863e-05
4,4.800925097470099e-05
5,4.331883963004657e-05
6,5.40747704462774e-05
7,4.373143485736364e-05
8,4.357087976814e-05
9,4.4293234793713054e-05
0,8.729735418455675e-05
1,7.167293301790778e-05
2,8.42109247969347e-05
3,6.364018054227927e-05
4,6.313085214060266e-05
5,6.055564222151588e-05
6,5.808374760363222e-05
7,6.058213955384417e-05
8,5.865744549282681e-05
9,6.075486555801035e-05
0,6.883160585857695e-05
1,5.994435207412607e-05
2,6.276817327943718e-05
3,6.221803766948142e-05
4,6.668896230621613e-05
5,5.6581189369353524e-05
6,5.4260202659861534e-05
7,5.1519058160920395e-05
8,5.102880129470577e-05
9,4.9672306204229244e-05
0,0.0006710528768962831
1,0.00029741099706370733
2,0.00018694570189836668
3,0.00016744246954658593
4,0.0001525987422610342
5,0.0001231299272603792
6,0.00011106704687335878
7,0.00010575114220046089
8,0.00010314713745174231
9,9.184819964502822e-05
0,9.237101926373725e-05
1,7.453882403751777e-05
2,6.913573429301323e-05
3,6.763847591173544e-05
4,6.576229100119235e-05
5,6.620361273235176e-05
6,6.172825806061155e-05
7,6.413988899112155e-05
8,6.527455980176455e-05
9,6.448596730024292e-05
0,7.603539984302188e-05
1,7.498652178128395e-05
2,7.816399170224031e-05
3,6.579931539363315e-05
4,6.619554358167079e-05
5,6.591001113065431e-05
6,6.35310311736248e-05
7,5.9228871350569534e-05
8,5.946290764313744e-05
9,6.021327340022253e-05
0,0.00010076283763282845
1,6.501729092178721e-05
2,6.680201192921231e-05
3,6.0042132531634707e-05
4,5.913394545586925e-05
5,5.460757290620677e-05
6,5.238432243004354e-05
7,5.4714319958293345e-05
8,5.215200235397788e-05
9,4.9335292487739935e-05
0,7.529761671776214e-05
1,5.97442538037285e-05
2,6.192393277615338e-05
3,5.5185280871228315e-05
4,5.574968417931814e-05
5,5.5020648403569794e-05
6,5.275811281535425e-05
7,5.319488059285504e-05
8,5.571051724473364e-05
9,6.295580294590764e-05
0,7.882606143994053e-05
1,7.533207838150702e-05
2,7.429038930695242e-05
3,7.106607972673373e-05
4,6.600413905744063e-05
5,6.438164598421281e-05
6,6.953467686798831e-05
7,7.447802101978596e-05
8,6.276137276017835e-05
9,6.531827762046305e-05
0,9.430931299903023e-05
1,8.52075211241754e-05
2,8.423181373018451e-05
3,8.090585299669328e-05
4,7.939436443393788e-05
5,7.960590733091522e-05
6,8.00223612031914e-05
7,7.581937677514361e-05
8,7.93061346939794e-05
9,7.657343530809158e-05
0,7.38285041279596e-05
1,6.454753770412935e-05
2,6.553438618084328e-05
3,6.391040710695961e-05
4,5.895998504001909e-05
5,5.771983546765114e-05
6,5.5170043765429e-05
7,5.715436168429733e-05
8,5.3159196340857306e-05
9,5.5500060511803895e-05
0,0.00041340276220580563
1,0.0001759390063398314
2,0.00015723182809779246
3,0.00014140511734694883
4,0.00012943708156853972
5,0.00013145601405994967
6,0.0001227686054789956
7,0.00012197599880892085
8,0.000117132973855405
9,0.000116845199954696
0,9.791406705517147e-05
1,8.058585922299244e-05
2,7.262249675932253e-05
3,6.981504759551171e-05
4,8.243350748671219e-05
5,6.831801545104099e-05
6,6.803830069657124e-05
7,6.494659112377121e-05
8,6.395209277343383e-05
9,6.437074216592009e-05
0,0.00011387285780983802
1,9.632461183173291e-05
2,8.93959478389661e-05
3,9.147558762379049e-05
4,8.609898873146449e-05
5,8.034172424231656e-05
6,8.946190746428329e-05
7,8.3838499108424e-05
8,7.840668956760055e-05
9,7.890917117947538e-05
0,0.0005971338700874185
1,0.00026958908006236015
2,0.00021514349850804138
3,0.00020537987029456417
4,0.00019982909043392283
5,0.0001935950482447879
6,0.00017952046641767083
7,0.0001772661785253149
8,0.00016454750414141017
9,0.00016955954788500094
0,0.00010250980074033578
1,7.679210239075474e-05
2,7.16269030363037e-05
3,6.708152693590819e-05
4,6.605114708690962e-05
5,6.34718969649839e-05
6,6.159277018014109e-05
7,6.16810319797878e-05
8,6.181703815855144e-05
9,6.065208435757086e-05
0,0.0010222426062682644
1,0.0005563001368500409
2,0.0004347484350546438
3,0.00038749204486521194
4,0.00033629815789026907
5,0.00031469227837988
6,0.00029718540167777974
7,0.00028613164568014327
8,0.000276621230341334
9,0.00026051508484670194
0,0.0008776401214163343
1,0.000489891011511645
2,0.00033355272989865625
3,0.00023833267005102243
4,0.00022442766294261673
5,0.00019150972389070375
6,0.0001766227591133429
7,0.0001625694883387041
8,0.00015356962819623732
9,0.00015145307384045736
0,7.561407949197019e-05
1,6.210177980392473e-05
2,5.567400785366772e-05
3,5.790808620531607e-05
4,5.221489175255556e-05
5,4.797662268174463e-05
6,4.7364947590722295e-05
7,4.6296828259073664e-05
8,4.755215036311711e-05
9,4.3072719847714325e-05
0,0.001010445022075146
1,0.0006473034427472157
2,0.0005466788675221324
3,0.0005114323648740537
4,0.0004738990896839823
5,0.0004222033151108917
6,0.0004083420240021951
7,0.0003917535618711554
8,0.00038250720217547496
9,0.00035413162800068676
0,0.0004227162428378506
1,0.00020527443416540336
2,0.0001416915322351997
3,0.00012394222335387894
4,0.00010543822702402394
5,9.402180194229004e-05
6,8.86718172523615e-05
7,8.435615905000304e-05
8,8.20662816067852e-05
9,7.908736188255716e-05
0,0.0006957379450795997
1,0.0002974948681639944
2,0.00022484635769615124
3,0.00019688470456458163
4,0.00018028350973509077
5,0.0001726772979964153
6,0.0001745314771142148
7,0.00015805641783117608
8,0.00015318764508265303
9,0.00015065885918374988
0,0.0015543367771897465
1,0.0011055628665417316
2,0.0008033043986870325
3,0.0007136645954233245
4,0.0005737832816521404
5,0.0005095118763165374
6,0.00047437349439860554
7,0.0004293710389902117
8,0.00039405890629495843
9,0.00036308133667262155
0,0.0019805014180747094
1,0.0011422572815718013
2,0.0008917624390960555
3,0.0008602815678386833
4,0.000763176992222725
5,0.0007338987561524846
6,0.0007065929289638007
7,0.0006642745579483744
8,0.0006650406317021407
9,0.0006197183547556051
0,0.0008056647757257451
1,0.0005760313879363821
2,0.0004965498010278679
3,0.00045553259769803844
4,0.00044501136335384217
5,0.00042116513304790715
6,0.0004098927461200219
7,0.0003999809878223459
8,0.00039752078873789287
9,0.000391461857361719
0,0.0034064207975461613
1,0.002494838092388818
2,0.0022763316956115887
3,0.002071988128591329
4,0.0020408720956766047
5,0.0019555962062440813
6,0.0019052187744819093
7,0.001713014833512716
8,0.001655468819080852
9,0.001694107746516238
0,0.00030861384084346355
1,0.00017489769925305154
2,0.00015700620974712365
3,0.00014335512446450593
4,0.00013888485477764334
5,0.00013201720935285266
6,0.0001274130322599376
7,0.00012740884380946227
8,0.00012292125552448852
9,0.00011978266888945655
0,0.001147337944530591
1,0.0008873057468008483
2,0.0007960608545545256
3,0.0007206583518382104
4,0.0006768507278138713
5,0.0006482148596660409
6,0.0005901446147618117
7,0.000567844922443328
8,0.0005465145095513435
9,0.0005508279209607281
0,0.0002743196391747915
1,0.00017637526400449133
2,0.00014010314146162273
3,0.00012466491739360208
4,0.0001044500310172225
5,9.690828494512971e-05
6,8.960197703800077e-05
7,8.483732665354182e-05
8,8.31439375588161e-05
9,7.994104316821904e-05
0,8.089733273664024e-05
1,6.695131662581844e-05
2,6.426358402222832e-05
3,5.978762237646151e-05
4,5.8039449754687666e-05
5,5.301128032897395e-05
6,5.212692656186846e-05
7,5.213276295989999e-05
8,5.105401692162559e-05
9,5.1187517328799004e-05
0,0.00025261524115194334
1,0.0002013939042626589
2,0.00018290666616849194
3,0.00018048966592232318
4,0.0001739793052593086
5,0.000168170537676815
6,0.000165258070182972
7,0.00016194701333915873
8,0.00016084426658835582
9,0.00016071284255758655
0,0.00010809857849380933
1,8.185325066278892e-05
2,7.727416709712998e-05
3,7.121318378722208e-05
4,6.740085416367947e-05
5,6.46258979486447e-05
6,6.504635143755877e-05
7,5.967922993477259e-05
8,5.843164160523884e-05
9,5.628005851576745e-05
0,0.0007954339725984028
1,0.00045423356232277
2,0.0003981916097473004
3,0.0003859573484987777
4,0.00036185309681968647
5,0.000349342301433353
6,0.00033744410757208243
7,0.00031071350281308696
8,0.0003150999982608482
9,0.00029190005398049834
0,0.0005562745286624704
1,0.00028813350854761666
2,0.00023709330548626895
3,0.00021846035429007316
4,0.00020086172821720538
5,0.00018652910466698813
6,0.00017904948458635772
7,0.00017787454476092535
8,0.00016493066391376487
9,0.00015529297218108695
0,9.738408880366478e-05
1,7.377396013907855e-05
2,6.914351945397357e-05
3,6.640135120505875e-05
4,6.357248696531315e-05
5,6.0908644059054495e-05
6,6.048701720828831e-05
7,6.0371777408363414e-05
8,5.8877277979263454e-05
9,5.938434537711146e-05
0,9.106994480134745e-05
1,8.601525269114063e-05
2,8.643384580864222e-05
3,8.082841657142126e-05
4,8.169360228293954e-05
5,7.836949464490317e-05
6,7.676955306124e-05
7,7.728089451575215e-05
8,8.001357207376714e-05
9,7.662170867206441e-05
0,0.0004972331289536669
1,0.0003629531995557045
2,0.00034429695824655937
3,0.00035654361306569626
4,0.0003024188615654566
5,0.0003132693477709836
6,0.0003104495310708444
7,0.00026602620619087247
8,0.0002685249280602875
9,0.0002488961599738104
0,0.00042033306067423837
1,0.0001476446876722548
2,0.00011238182264605712
3,0.00011126427932595107
4,9.656948657266184e-05
5,9.158479781490314e-05
6,8.223478835134301e-05
7,8.195015004730521e-05
8,8.690231868513365e-05
9,7.868961552048859e-05
0,0.0006107272101871786
1,0.0003873247014780645
2,0.0003204725296654942
3,0.00031823644440009957
4,0.00029359224890868063
5,0.0002749270682897986
6,0.0002785847761970217
7,0.0002718051109695807
8,0.000282941763771305
9,0.00025392745328645105
0,0.0018705539314396447
1,0.0011918349173356546
2,0.0009349051276785758
3,0.00080864437791206
4,0.0007379954274711054
5,0.000666235397602577
6,0.0006241343767214858
7,0.0005821800200465077
8,0.000526364569168436
9,0.00048747216214906075
0,0.0012175298920737987
1,0.0008399942057621956
2,0.0007081958419803414
3,0.0006140848149698286
4,0.0005626059178212017
5,0.000514536132413923
6,0.0004918419622299552
7,0.0004763570957493357
8,0.00043586465471889824
9,0.0004157449966442073
0,0.0024509968807251425
1,0.0010641048074830906
2,0.0008374307108169887
3,0.000750687619074597
4,0.0006649379706686886
5,0.0006339002675304073
6,0.0005791238017991418
7,0.0005605473379546311
8,0.0005361628327591461
9,0.0005172648325242335
0,0.0013071422558823542
1,0.0009858319344857591
2,0.0008332276743203693
3,0.0007552573097200366
4,0.0006688216717520845
5,0.0005967752745164034
6,0.0005542716539821413
7,0.0005134504644956905
8,0.0005028663404118561
9,0.0004698029222254263
0,0.00034286188702026266
1,0.00018224905943498015
2,0.00016568212254242098
3,0.00015815208530511882
4,0.00014711515427734412
5,0.00014414148131436377
6,0.00013723864435633004
7,0.0001387910779158119
8,0.00013588278898168937
9,0.00013508036727216677
0,0.0003445706106504076
1,0.0001958075579295837
2,0.0001624969988824887
3,0.00014493702724394097
4,0.0001367778037320022
5,0.00013048714970409492
6,0.0001287935165237286
7,0.00012055788954512536
8,0.0001139848941420496
9,0.00011065800413234683
0,0.00021869659735784808
1,0.00015784111860739358
2,0.00015436074204444594
3,0.00013868721885046398
4,0.0001336208542852546
5,0.00013088082596368622
6,0.00012362834900159214
7,0.00011579448573684203
8,0.00011468614172827074
9,0.00011089319536949915
0,0.000685641279687843
1,0.0004285046431959927
2,0.00034866105966102623
3,0.0003093725806593284
4,0.0002757459270696927
5,0.0002490242081876204
6,0.00026229875129502034
7,0.00023303671332541853
8,0.00021912019315095677
9,0.000206150320082088
0,0.0015855885612836573
1,0.00089910975566454
2,0.0007612955560034607
3,0.0007032896874079597
4,0.0006359438084473368
5,0.0006411107933672611
6,0.0005578889981734392
7,0.0005412637669905962
8,0.0005090256161111029
9,0.0005698357631445106
0,0.00046725146171411325
1,0.00027557655221244204
2,0.00023085968086888897
3,0.00019799578853962885
4,0.0001800749741960317
5,0.00015916616803224315
6,0.0001497994229566757
7,0.00013872318868379807
8,0.00014094370385464572
9,0.0001338132136652348
0,0.0015589461709168972
1,0.0009142897133642691
2,0.0006966463570279302
3,0.0006112053315519006
4,0.0005618518562187091
5,0.0005106431681269896
6,0.00046068584924796596
7,0.00042158103815381764
8,0.0004063965093337174
9,0.0003937279871024657
0,0.00208209553056804
1,0.001292350047151558
2,0.0010985888930008514
3,0.0009792321179702412
4,0.0009271670469388482
5,0.0008207212385968887
6,0.0007624207128174021
7,0.0007388365856968448
8,0.0006926188962097513
9,0.0006591305859728891
0,0.0011838783329949365
1,0.000795251014551468
2,0.0007082658871695457
3,0.000712273752924375
4,0.0006544897264575411
5,0.0006363011748362624
6,0.0006289484076660301
7,0.0005946144251538499
8,0.0005935467147537565
9,0.0005728316757540597
0,0.0010503123839953332
1,0.0006384018565768201
2,0.0005057983487404272
3,0.00040196650252255495
4,0.00035781828501058044
5,0.0003215223050574423
6,0.000281647541669372
7,0.0002455759843087435
8,0.0002351223731693608
9,0.00022936170353204943
0,0.0015489329025513143
1,0.0006027266344972304
2,0.00042814807284230483
3,0.00038124271395645337
4,0.00033415233951927803
5,0.00031954019414115464
6,0.0003089393060236034
7,0.0002583687894457398
